Country,Bank,BankName value,Schemes
DE,Sparda-Bank Baden-Württemberg,de-sparda-baden-wurttemberg-ob,SEPA_CREDIT_TRANSFER
DE,Sparda-Bank Berlin,de-sparda-berlin-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparda-Bank Hamburg,de-sparda-hamburg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparda-Bank Hannover,de-sparda-hannover-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparda-Bank Hessen,de-sparda-hessen-ob,SEPA_CREDIT_TRANSFER
DE,Sparda-Bank München,de-sparda-munchen-ob,SEPA_CREDIT_TRANSFER
DE,Sparda-Bank Nürnberg,de-sparda-nurnberg-ob,SEPA_CREDIT_TRANSFER
DE,Sparda-Bank Ostbayern,de-sparda-ostbayern-ob,SEPA_CREDIT_TRANSFER
DE,Sparda-Bank Südwest,de-sparda-sudwest-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparda-Bank West,de-sparda-west-ob,SEPA_CREDIT_TRANSFER
DE,Sparkasse im Landkreis Cham,de-sparkasse-Cham-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Lörrach-Rheinfelden,de-sparkasse-Lörrach-Rheinfelden-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Aachen,de-sparkasse-aachen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Allgäu,de-sparkasse-allgäu-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Altenburger Land,de-sparkasse-altenburger-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Westerwald-Sieg,de-sparkasse-altenkirchen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Amberg-Sulzbach,de-sparkasse-amberg-sulzbach-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Ansbach,de-sparkasse-ansbach-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Arnsberg-Sundern,de-sparkasse-arnsberg-sundern-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Arnstadt-Ilmenau,de-sparkasse-arnstadt-ilmenau-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Aschaffenburg-Alzenau,de-sparkasse-aschaffenburg-alzenau-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Attendorn-Lennestadt-Kirchhundem,de-sparkasse-attendorn-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Aurich-Norden,de-sparkasse-aurich-norden-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Rhein-Haardt,de-sparkasse-bad-dürkheim-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bad Kissingen,de-sparkasse-bad-kissingen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bad Neustadt a.d. Saale,de-sparkasse-bad-neustadt-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Südholstein,de-sparkasse-bad-segeberg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bad Tölz-Wolfratshausen,de-sparkasse-bad-tölz-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Zollernalb,de-sparkasse-balingen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Vereinigte Sparkasse im Märkischen Kreis,de-sparkasse-balve-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bamberg,de-sparkasse-bamberg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Barnim,de-sparkasse-barmin-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Battenberg,de-sparkasse-battenberg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bayreuth,de-sparkasse-bayreuth-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bensheim,de-sparkasse-bensheim-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Einbeck,de-sparkasse-einbeck-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Berchtesgadener Land,de-sparkasse-berchtesgadener-land-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Berliner Sparkasse,de-sparkasse-berliner-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Mittelmosel-Eifel-Mosel-Hunsrück,de-sparkasse-bernkastel-kues-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bielefeld,de-sparkasse-bielefeld-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bochum,de-sparkasse-bochum-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bodensee,de-sparkasse-bodensee-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bonndorf-Stühlingen,de-sparkasse-bonndorf-stühlingen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Bordesholmer Sparkasse,de-sparkasse-bordesholm-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bottrop,de-sparkasse-bottrop-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Rhön-Rennsteig Sparkasse,de-sparkasse-breitungen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bremen,de-sparkasse-bremen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Weser-Elbe Sparkasse,de-sparkasse-bremerhaven-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Hochsauerland,de-sparkasse-brilon-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Burbach-Neunkirchen,de-sparkasse-burbach-neunkirchen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Burgenlandkreis,de-sparkasse-burgenlandkreis-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Bühl,de-sparkasse-bühl-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Chemnitz,de-sparkasse-chemnitz-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Coburg-Lichtenfels,de-sparkasse-coburg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
